Season,Round,Date,Day,Kickoff,Home Team,Away Team,Venue,Weather Summary,Temperature (°C),Rain (mm),Home Goals,Home Points,Home Total,Away Goals,Away Points,Away Total,Home Team Media Mentions,Away Team Media Mentions,Home team self assessment,Away team self assessment,Home team external assessment,Away team external assessment,Home team injuries (num),Away team injuries (num),Home team injuries,Away team injuries,Field Relative Preparation,Pollen count,Air quality,Random Column
2021,10,23/05/2021,Sunday,23/05/2021 19:00,Northern Range Roos,Outback Eagles,"Summit Park (Northridge, NSW)",Partly Cloudy,24.6,4.3,9,5,59,7,7,49,5,0,5.176727612,4.034049416,35.03082522,60.22750546,1,0,Yes,No,-2.704140128,0.121895992,0.189258058,72.769682
2021,11,28/05/2021,Friday,28/05/2021 19:20,Coastal Bay Sharks,Ironclad Bulldogs,Oceanview Oval,Overcast,14.6,1.8,6,5,41,8,5,53,0,1,5.523688441,1.581589631,69.93141372,38.98839824,1,0,T,FALSE,14.95555292,0.467362874,0.751181814,-150.5325086
2021,11,29/05/2021,Saturday,29/05/2021 13:45,Sunvale Scorchers,Silver Creek Hawks,"Heatwave Arena (Sunvale, QLD)",Sunny,21.3,2.7,12,9,81,10,12,72,1,2,6.624982412,4.713061633,57.34979086,33.30976147,0,0,F,FALSE,9.644338438,0.597939392,0.719694788,15.82278838
2021,11,29/05/2021,Saturday,29/05/2021 15:20,Desert Plains Dingoes,Harbour Saints,"Red Dust Park (Alice Springs, NT)",Light Showers,21.7,3.5,9,3,57,17,6,108,1,3,4.677329119,5.692678506,61.01535008,34.26129177,1,0,Yes,NO,2.296269169,0.194725887,0.202323029,-552.2694327
2021,11,29/05/2021,Saturday,29/05/2021 17:40,Mountview Miners,Highlands Power,Ironpit Stadium,Light showers,26,3.2,7,8,50,12,8,80,1,4,5.202917445,2.850328889,64.63653883,25.52380598,0,0,NO,NO,10.88458114,0.861106037,0.512000085,-333.5099808
2021,11,29/05/2021,Saturday,29/05/2021 19:25,Pt. Sovereign Pirates,Riverland Rams,"Sovereign Harbour (Port Sovereign, SA)",Light Showers,20.4,4.4,11,12,78,13,6,84,1,1,6.018890031,4.92304536,40.65612867,47.44129093,2,1,Y,T,-0.35140624,0.213219378,0.732453282,-118.4828965
2021,11,30/05/2021,Sunday,30/05/2021 13:10,Southern Mariners,Redwood Devils,Seagate Oval,Overcast,18.4,1.8,9,4,58,8,6,54,1,0,5.203655637,4.093686591,45.73291381,63.47985319,0,0,N,NO,8.67578023,0.245818264,0.865457621,-5.74505227
2021,11,30/05/2021,Sunday,30/05/2021 15:20,Capital Comets,Central City Titans,Galaxy Oval,Drizzle,15.2,2.1,9,5,59,6,4,40,1,3,4.076155641,4.528306495,40.93408694,62.44307977,1,0,TRUE,N,-1.699999192,0.194811008,0.650690454,130.3965819
2021,11,30/05/2021,Sunday,30/05/2021 17:10,Western Thunderhawks,Outback Eagles,"Stormfield Arena (Westbridge, WA)",Light showers,10.7,2.6,17,8,110,7,8,50,0,3,5.846004788,3.752261646,55.18756017,49.95689425,0,0,FALSE,NO,5.576878979,0.843786206,0.506766313,518.5216665
2021,11,30/05/2021,Sunday,30/05/2021 19:00,Northern Range Roos,Eastern Falcons,Summit Park,Drizzle,19.7,3.5,9,4,58,12,9,81,0,3,3.532743118,5.161747222,33.5792635,24.28610064,0,3,F,Yes,12.68999282,0.13120383,0.336950511,-283.2201061
2021,12,4/06/2021,Friday,4/06/2021 19:20,Silver Creek Hawks,Coastal Bay Sharks,Silver Creek Stadium (Northern VIC),Light Showers,13.9,2,10,14,74,8,5,53,0,3,3.477841168,5.365544308,65.14267652,32.20963148,0,1,F,T,-13.77894111,0.237564643,0.899337421,224.9132078
2021,12,5/06/2021,Saturday,5/06/2021 13:45,Desert Plains Dingos,Ironclad Bulldogs,"Red Dust Park (Alice Springs, NT)",Windy,18.2,2.1,11,3,69,7,5,47,3,5,3.921078319,4.451826368,55.33389085,40.66355102,0,0,FALSE,NO,19.05924937,0.467125874,0.069336046,192.142198
2021,12,5/06/2021,Saturday,5/06/2021 15:20,Sunvale Scorchers,Highlands Power,"Heatwave Arena (Sunvale, QLD)",Drizzle,19.7,2.9,9,7,61,14,8,92,5,2,2.964476198,6.691949981,75.81594282,60.99920696,0,0,FALSE,NO,-11.45618676,0.453216257,0.573326616,-402.5953239
2021,12,5/06/2021,Saturday,5/06/2021 17:40,Pt. Sovereign Pirates,Harbour Saints,"Sovereign Harbour (Port Sovereign, SA)",Light showers,12.4,2.4,9,11,65,19,7,121,1,1,6.383492351,4.590113946,46.26218474,47.00755814,0,1,No,YES,7.657272732,0.28331303,1.046021565,-581.4398224
2021,12,5/06/2021,Saturday,5/06/2021 19:25,Mountview Miners,Redwood Devils,Ironpit Stadium,Overcast,17.9,2,9,10,64,10,6,66,3,0,8.548443035,4.582847279,28.14080986,66.28718153,1,0,Yes,NO,-5.491598869,0.915203508,0.574999687,-28.88375763
2021,12,6/06/2021,Sunday,6/06/2021 13:10,Capital Comets,Riverland Rams,"Galaxy Oval (Capital City, ACT)",Partly Cloudy,10.5,1.7,14,7,91,13,5,83,2,2,3.735392687,4.692506765,37.20271032,55.28497615,0,0,N,FALSE,-3.926362924,-0.102270396,0.733341264,21.16670766
2021,12,6/06/2021,Sunday,6/06/2021 15:20,Southern Mariners,Outback Eagles,"Seagate Oval (Southport, TAS)",Partly Cloudy,26.5,4.2,7,3,45,5,5,35,7,2,5.507785465,3.427496666,71.45900417,29.54902041,2,0,Yes,No,16.11716839,0.163085271,0.888828055,101.3864477
2021,12,6/06/2021,Sunday,6/06/2021 17:10,Northern Range Roos,Central City Titans,Summit Park,Partly Cloudy,14.3,2.7,8,4,52,8,5,53,0,4,4.324582492,3.50978671,57.65652887,44.41413475,3,0,TRUE,NO,-13.40054736,-0.087757282,0.229075012,-125.5521712
2021,12,6/06/2021,Sunday,6/06/2021 19:00,Western Thunderhawks,Eastern Falcons,"Stormfield Arena (Westbridge, WA)",Windy,23.3,3.1,16,7,103,12,9,81,5,3,4.12045563,4.418707207,61.8655451,41.35513986,0,0,NO,FALSE,8.511363652,0.990576885,0.42964078,182.7616279
2021,13,11/06/2021,Friday,11/06/2021 19:20,Coastal Bay Sharks,Desert Plains Dingoes,"Oceanview Oval (Coastal Bay, VIC)",Windy,21,1,8,5,53,13,4,82,0,0,5.981531189,5.203719034,39.52840345,45.92270693,0,0,N,NO,-12.25845368,0.338645925,1.020695871,-315.1231897
2021,13,12/06/2021,Saturday,12/06/2021 13:45,Silver Creek Hawks,Highlands Power,Silver Creek Stadium (Northern VIC),Overcast,23.6,2,9,12,66,15,9,99,7,4,3.768843339,8.168265683,44.58885986,40.38340945,0,0,F,N,3.403151716,0.154077731,1.07161669,-346.7423308
2021,13,12/06/2021,Saturday,12/06/2021 15:20,Pt. Sovereign Pirates,Ironclad Bulldogs,"Sovereign Harbour (Port Sovereign, SA)",Sunny,16.2,3.2,9,11,65,7,5,47,2,5,6.571723803,5.772322783,55.35379903,60.15667142,0,1,F,YES,22.13088918,0.186512901,0.965658919,108.4981128
2021,13,12/06/2021,Saturday,12/06/2021 17:40,Sunvale Scorchers,Redwood Devils,"Heatwave Arena (Sunvale, QLD)",Light Showers,13.1,3.1,11,8,74,10,6,66,2,2,5.087673888,3.839922823,53.4138172,46.24669576,0,0,N,FALSE,31.69252448,0.613785161,0.688996196,35.50927014
2021,13,12/06/2021,Saturday,12/06/2021 19:25,Capital Comets,Harbour Saints,"Galaxy Oval (Capital City, ACT)",Drizzle,21.7,2.2,10,6,66,17,6,108,0,3,4.417064875,5.250408142,16.84040088,56.72300888,2,0,T,FALSE,-20.30292563,-0.007432791,0.89853701,-397.7211993
2021,13,13/06/2021,Sunday,13/06/2021 13:10,Mountview Miners,Outback Eagles,Ironpit Stadium,Partly Cloudy,21.3,3,8,9,57,6,7,43,10,4,4.984386465,3.293491122,31.52073752,52.80233352,0,0,NO,No,6.793929647,0.877533742,0.501819549,15.36778502
2021,13,13/06/2021,Sunday,13/06/2021 15:20,Northern Range Roos,Riverland Rams,"Summit Park (Northridge, NSW)",Partly Cloudy,190,4.4,11,5,71,13,6,84,2,2,6.65852253,3.154279688,71.64634736,43.30838439,1,0,Y,F,21.28218395,0.209991225,0.239168052,-180.068328
2021,13,13/06/2021,Sunday,13/06/2021 17:10,Southern Mariners,Eastern Falcons,Seagate Oval,Partly cloudy,10.5,2.9,7,3,45,9,8,62,2,2,3.357054023,5.409645197,48.94723272,39.93394209,0,0,No,F,-2.778529646,0.282589163,0.799855792,-219.6054023
2021,13,13/06/2021,Sunday,13/06/2021 19:00,Western Thunderhawks,Central City Titans,Stormfield Arena,Overcast,24.4,3.2,14,6,90,7,5,47,0,3,5.551838597,6.594216075,61.31096231,44.68691792,0,0,No,No,23.72785191,0.697864441,0.618968108,347.2917881
2021,14,18/06/2021,Friday,18/06/2021 19:20,Highlands Power,Coastal Bay Sharks,"Highland Energy Oval (Canberra, ACT)",Sunny,18.2,4.3,13,8,86,4,2,26,9,2,3.436327586,5.684627413,68.05053137,34.66485273,1,0,Yes,NO,12.18497517,0.515706985,0.599385992,464.6912989
2021,14,19/06/2021,Saturday,19/06/2021 13:45,Port Sovereign Pirates,Desert Plains Dingoes,Sovereign Harbour,Overcast,24.8,3.6,10,11,71,11,4,70,1,2,1.809752683,7.101982988,40.08939753,25.39628528,0,0,NO,N,17.27621825,0.338386376,0.893493933,-78.1119902
2021,14,19/06/2021,Saturday,19/06/2021 15:20,Silver Creek Hawks,Redwood Devils,Silver Creek Stadium (Northern VIC),Partly cloudy,13.7,2.9,10,12,72,11,7,73,5,4,4.732202764,4.389787714,12.05858937,27.5284874,1,0,T,F,7.412201175,0.315928186,0.916036216,-56.66058711
2021,14,19/06/2021,Saturday,19/06/2021 17:40,Capital Comets,Ironclad Bulldogs,"Galaxy Oval (Capital City, ACT)",Windy,11.2,2.8,10,6,66,6,3,39,8,0,4.790574159,1.991143922,41.55653756,56.85082491,1,1,T,TRUE,-14.80970016,0.096320659,0.970206075,167.9774763
2021,14,19/06/2021,Saturday,19/06/2021 19:25,Sunvale Scorchers,Outback Eagles,"Heatwave Arena (Sunvale, QLD)",Sunny,21.8,1.9,11,8,74,8,8,56,4,2,5.103512236,2.625784975,33.28056957,60.08577091,0,0,F,No,-1.249628884,0.713515868,0.432192398,91.72374019
2021,14,20/06/2021,Sunday,20/06/2021 13:10,Northern Range Roos,Harbour Saints,Summit Park,Windy,25.2,1.9,9,5,59,20,6,126,3,0,4.421003755,5.184252753,38.87610166,68.60889897,0,0,FALSE,F,2.773129887,0.350671377,0.060466171,-636.5310999
2021,14,20/06/2021,Sunday,20/06/2021 15:20,Mountview Miners,Eastern Falcons,"Ironpit Stadium (Mountview, WA)",Windy,16.3,2.1,8,9,57,11,9,75,0,2,3.704678351,2.06388557,67.36074554,57.81689811,0,0,N,NO,7.382578494,0.814662871,0.692894131,-232.6240011
2021,14,20/06/2021,Sunday,20/06/2021 17:10,Western Thunderhawks,Riverland Rams,Stormfield Arena,Overcast,25.8,3.3,18,9,117,13,7,85,0,0,4.638081192,8.187443049,75.33812536,60.36419146,0,0,No,NO,3.823814464,0.780240261,0.456968293,324.6977553
2021,14,20/06/2021,Sunday,20/06/2021 19:00,Southern Mariners,Central City Titans,"Seagate Oval (Southport, TAS)",Sunny,19.9,3.1,5,3,33,5,3,33,2,2,4.11875696,6.736907858,75.87159821,89.8327494,1,0,TRUE,NO,-6.334005243,0.450005896,0.974591051,-59.2728655
2021,15,25/06/2021,Friday,25/06/2021 19:20,Coastal Bay Sharks,Pt. Sovereign Pirates,"Oceanview Oval (Coastal Bay, VIC)",Windy,23.5,0.7,9,6,60,11,13,79,0,0,6.426908404,3.730958905,42.02686476,47.23810074,2,0,TRUE,NO,-11.59899488,0.305489412,0.96318664,-307.7535171
2021,15,26/06/2021,Saturday,26/06/2021 13:45,Highlands Power,Redwood Devils,"Highland Energy Oval (Canberra, ACT)",Drizzle,20.1,1.3,15,9,99,9,6,60,3,2,6.608575941,1.213649294,71.31101985,38.97137131,0,0,F,F,-8.18672479,0.705490447,0.506908674,361.0808129
2021,15,26/06/2021,Saturday,26/06/2021 15:20,Capital Comets,Desert Plains Dingoes,"Galaxy Oval (Capital City, ACT)",Light Showers,17.7,3.3,11,6,72,9,3,57,2,0,7.972570899,4.005966294,73.34081905,58.74907241,0,0,No,F,3.666223824,0.129350497,0.80312011,55.68894654
2021,15,26/06/2021,Saturday,26/06/2021 17:40,Silver Creek Hawks,Outback Eagles,Silver Creek Stadium (Northern VIC),Sunny,16.8,3.3,9,13,-67,7,9,51,1,4,4.701573974,4.367070354,50.83353803,35.05912673,0,0,No,F,-12.79299924,0.2890105,0.95820611,165.6712899
2021,15,26/06/2021,Saturday,26/06/2021 19:25,Northern Range Roos,Ironclad Bulldogs,"Summit Park (Northridge, NSW)",Sunny,191,2,10,5,65,8,6,54,4,0,7.499278202,6.735291699,64.25087115,58.64601348,0,0,No,No,-8.349296425,-0.018136872,0.15794276,85.90616995
2021,15,27/06/2021,Sunday,27/06/2021 13:10,Sunvale Scorchers,Eastern Falcons,"Heatwave Arena (Sunvale, QLD)",Overcast,11.8,3.4,10,7,67,11,9,75,1,3,4.81619758,5.365046538,39.7397762,47.82195792,0,0,NO,FALSE,25.61794033,0.708534078,0.682868238,-144.3388484
2021,15,27/06/2021,Sunday,27/06/2021 15:20,Western Thunderhawks,Harbour Saints,"Stormfield Arena (Westbridge, WA)",Light showers,10.2,2.8,15,7,-97,19,6,120,2,0,4.747881134,5.363296213,58.45792482,51.48537854,0,0,FALSE,F,-1.350897832,0.83813894,0.324368454,-279.7476892
2021,15,27/06/2021,Sunday,27/06/2021 17:10,Mountview Miners,Central City Titans,Ironpit Stadium,Light showers,20.3,2.4,6,8,44,6,5,41,0,0,3.517132742,6.29089199,51.7555079,50.27326465,0,0,NO,NO,-9.787546779,0.960046915,0.536217124,-44.7784401
2021,15,27/06/2021,Sunday,27/06/2021 19:00,Southern Mariners,Riverland Rams,"Seagate Oval (Southport, TAS)",Windy,11.7,3.6,9,5,59,10,5,65,9,3,3.984864914,5.209160247,45.59415305,53.74836764,1,1,T,TRUE,2.737538131,0.211481131,0.828782714,-35.90370907
2021,16,2/07/2021,Friday,2/07/2021 19:20,Redwood Devils,Coastal Bay Sharks,"Inferno Park (Redwood, VIC)",Windy,23.5,4.6,10,6,66,5,4,34,3,0,3.1814051,5.553254997,45.20238152,54.25957716,1,0,Yes,No,25.71895483,0.215314023,0.328539426,256.421343
2021,16,3/07/2021,Saturday,3/07/2021 13:45,Capital Comets,Port Sovereign Pirates,"Galaxy Oval (Capital City, ACT)",Sunny,12,2.8,13,6,84,9,10,64,0,0,3.857037788,4.538033857,50.10428322,81.30827525,0,1,FALSE,YES,1.674316453,0.002326776,0.709764792,145.3330218
2021,16,3/07/2021,Saturday,3/07/2021 15:20,Highlands Power,Outback Eagles,"Highland Energy Oval (Canberra, ACT)",Overcast,12.1,4.2,13,7,85,5,5,35,2,1,4.049126011,4.989202101,48.54699085,59.57323598,1,0,YES,N,36.83616331,35.99382965,0.427585075,343.7367278
2021,16,3/07/2021,Saturday,3/07/2021 17:40,Northern Range Roos,Desert Plains Dingoes,"Summit Park (Northridge, NSW)",Light Showers,22.4,2.6,10,6,66,12,4,76,0,1,5.305277517,5.298196697,70.98991385,50.75185952,5,1,T,YES,9.053172753,0.169753109,0.330038,-147.3334998
2021,16,3/07/2021,Saturday,3/07/2021 19:25,Silver Creek Hawks,Eastern Falcons,Silver Creek Stadium (Northern VIC),Drizzle,11.5,2.6,9,12,66,13,9,87,7,1,6.539831821,4.082608254,46.65014392,28.65387201,0,0,NO,FALSE,-12.08619355,0.041471439,1.067556503,-249.3598802
2021,16,4/07/2021,Sunday,4/07/2021 13:10,Western Thunderhawks,Ironclad Bulldogs,"Stormfield Arena (Westbridge, WA)",Windy,14,3.4,15,7,97,7,5,47,2,0,6.483317365,5.757552712,51.07361937,20.44944548,0,0,F,FALSE,0.558708983,0.883988253,0.337655838,456.3150189
2021,16,4/07/2021,Sunday,4/07/2021 15:20,Sunvale Scorchers,Central City Titans,"Heatwave Arena (Sunvale, QLD)",Partly cloudy,11.5,2.3,9,6,60,7,6,48,0,0,4.265147157,6.569546091,72.4611922,37.57235645,1,0,T,No,7.396537467,0.517452817,0.716277075,17.55516467
2021,16,4/07/2021,Sunday,4/07/2021 17:10,Southern Mariners,Harbour Saints,Seagate Oval,Windy,14.2,3.6,6,3,39,15,5,95,2,3,4.934244914,5.691306048,42.40938157,43.97626712,0,1,N,Y,-18.07670315,0.268985328,0.913519178,-578.9606339
2021,16,4/07/2021,Sunday,4/07/2021 19:00,Mountview Miners,Riverland Rams,"Ironpit Stadium (Mountview, WA)",Drizzle,24.6,2.7,9,11,65,13,5,83,0,0,5.398357177,7.319763135,49.48461628,71.16509686,0,0,F,No,-6.111126661,0.727775305,0.502526312,-359.6917155
2021,17,9/07/2021,Friday,9/07/2021 19:20,Coastal Bay Sharks,Capital Comets,"Oceanview Oval (Coastal Bay, VIC)",Sunny,20.7,3.8,5,3,33,11,5,71,0,3,4.523091101,3.781711952,56.85767349,72.73734108,0,0,No,No,-1.564595493,0.430506912,0.71659535,-441.7547327
2021,17,10/07/2021,Saturday,10/07/2021 13:45,Redwood Devils,Outback Eagles,"Inferno Park (Redwood, VIC)",Overcast,24,1.5,11,7,73,8,8,56,3,5,3.47168896,4.601489987,31.53769884,51.3091889,1,0,YES,FALSE,16.4781806,0.126336012,0.185021143,228.8809804
2021,17,10/07/2021,Saturday,10/07/2021 15:20,Northern Range Roos,Pt. Sovereign Pirates,Summit Park,Drizzle,22.7,1.7,12,6,78,11,13,79,2,12,3.918532213,5.852984903,36.54278493,52.43822304,0,1,FALSE,TRUE,-19.00828346,0.186373253,-0.039494413,-92.51599396
2021,17,10/07/2021,Saturday,10/07/2021 17:40,Highlands Power,Eastern Falcons,"Highland Energy Oval (Canberra, ACT)",Drizzle,189,1.3,14,8,92,11,8,74,0,0,5.90342679,5.613585688,37.86100892,31.01851811,1,0,Yes,No,-2.454458518,0.674786632,0.443996825,181.0648162
2021,17,10/07/2021,Saturday,10/07/2021 19:25,Western Thunderhawks,Desert Plains Dingoes,Stormfield Arena,Windy,17.3,4.1,16,7,103,10,4,64,4,0,4.229836737,4.50617861,75.01613552,86.8279469,1,0,TRUE,NO,-23.9658602,0.855917634,0.350324396,423.5011295
2021,17,11/07/2021,Sunday,11/07/2021 13:10,Silver Creek Hawks,Central City Titans,Silver Creek Stadium (Northern VIC),Windy,24.8,3,8,10,58,8,5,53,0,6,4.433593187,4.807245039,39.87068568,44.27786193,1,1,Yes,TRUE,-4.951223209,0.3507881,1.009104347,-60.77248323
2021,17,11/07/2021,Sunday,11/07/2021 15:20,Southern Mariners,Ironclad Bulldogs,"Seagate Oval (Southport, TAS)",Sunny,22.3,2,7,4,46,5,4,34,4,4,4.477396449,5.904638628,38.41004442,60.72731846,1,0,Yes,FALSE,7.345683341,0.213633279,0.779259344,97.88005489
2021,17,11/07/2021,Sunday,11/07/2021 17:10,Sunvale Scorchers,Riverland Rams,"Heatwave Arena (Sunvale, QLD)",Light showers,15.1,1.1,13,10,88,15,7,97,4,6,4.642657617,4.939805746,56.93332103,48.08612446,0,0,F,NO,-7.992323816,0.713788527,0.541522171,-137.6388884
2021,17,11/07/2021,Sunday,11/07/2021 19:00,Mountview Miners,Harbour Saints,"Ironpit Stadium (Mountview, WA)",Sunny,14,2.6,7,8,50,17,6,108,3,3,2.205890022,7.615227074,80.02543008,56.60627255,2,0,T,NO,-14.93880418,0.792568333,0.602614992,-632.7891476
2022,1,18/03/2022,Friday,18/03/2022 19:20,Coastal Bay Sharks,Outback Eagles,Oceanview Oval,Overcast,26.5,3.5,6,4,40,7,7,49,0,1,3.635288758,5.13360234,53.45345408,61.59585038,1,1,T,Yes,-10.4948969,0.322875776,0.867530099,-195.79114
2022,1,19/03/2022,Saturday,19/03/2022 13:45,Capital Comets,Northern Range Roos,"Galaxy Oval (Capital City, ACT)",Light showers,20,25,13,7,85,9,4,58,1,0,5.17054284,4.607450444,43.39617313,46.65201525,0,0,NO,NO,14.50427184,0.017813275,0.84442739,226.1086966
2022,1,19/03/2022,Saturday,19/03/2022 15:20,Eastern Falcons,Redwood Devils,"Falcon’s Nest Stadium (Eastport, VIC)",Sunny,13.9,3,12,9,81,9,5,59,4,1,6.518188607,6.334389913,41.85902998,40.48537778,0,0,F,N,9.170771141,0.639953671,0.283402025,120.1240051
2022,1,19/03/2022,Saturday,19/03/2022 17:40,Pt. Sovereign Pirates,Western Thunderhawks,"Sovereign Harbour (Port Sovereign, SA)",Sunny,21.3,3.4,11,12,78,17,8,110,0,0,5.967957411,2.311285816,35.84402573,34.03117582,0,1,F,T,-6.887204927,0.203330872,1.034300853,-374.2697572
2022,1,19/03/2022,Saturday,19/03/2022 19:25,Central City Titans,Highlands Power,"Metropolis Dome (Melbourne CBD, VIC)",Sunny,26.5,2.7,6,4,40,11,6,72,1,4,6.668615642,3.991419956,57.62082798,48.30724786,1,0,Y,No,11.1395997,0.711861728,0.593620642,-342.2946028
2022,1,20/03/2022,Sunday,20/03/2022 13:10,Desert Plains Dingoes,Southern Mariners,Red Dust Park,Partly cloudy,27.1,2.4,10,3,63,7,4,46,1,4,2.932958154,7.731008914,67.16256671,53.82653643,0,0,FALSE,F,-19.65740216,0.511987707,0.214922568,78.06473896
2022,1,20/03/2022,Sunday,20/03/2022 15:20,Riverland Rams,Silver Creek Hawks,"Murray Plains Ground (Riverland, SA)",Light Showers,16,3.5,15,6,96,10,13,73,4,2,4.648153552,5.072549667,51.77980103,49.03206735,0,0,No,NO,-0.518007243,37.23155356,0.932101814,250.9973668
2022,1,20/03/2022,Sunday,20/03/2022 17:10,Ironclad Bulldogs,Mountview Miners,Foundry Oval,Partly cloudy,13.4,0.4,8,6,54,8,9,57,0,2,4.951524487,5.185177407,49.82297261,47.29715251,2,2,YES,YES,-18.87290205,0.169064383,0.145145419,-134.0621692
2022,1,20/03/2022,Sunday,20/03/2022 19:00,Harbour Saints,Sunvale Scorchers,"Cathedral Park (Harbour City, NSW)",Partly cloudy,14.8,2,20,7,127,9,7,61,3,1,4.133205661,5.582828267,47.44966708,36.703435,1,1,Y,Y,21.12795815,0.641854332,0.842290392,615.3903085
2022,2,25/03/2022,Friday,25/03/2022 19:20,Northern Range Roos,Coastal Bay Sharks,Summit Park,Windy,27.5,0.6,12,7,79,9,5,59,5,0,4.237070538,4.164068007,38.86344659,36.10999808,0,0,NO,FALSE,-13.75747765,0.095089489,0.283234619,162.1220995
2022,2,26/03/2022,Saturday,26/03/2022 13:45,Eastern Falcons,Outback Eagles,"Falcon’s Nest Stadium (Eastport, VIC)",Light showers,20.9,2.9,12,9,81,6,7,43,0,0,6.175114639,4.431421499,44.14421375,49.20642376,1,0,Y,NO,-10.50531187,0.593134627,0.337930273,294.5042122
2022,2,26/03/2022,Saturday,26/03/2022 15:20,Capital Comets,Western Thunderhawks,Galaxy Oval,Windy,12.4,4.2,11,6,72,14,6,90,1,3,4.228117076,5.984920496,48.55800944,23.18977702,0,1,N,Y,8.488803616,0.279332174,0.739512143,-275.4915362
2022,2,26/03/2022,Saturday,26/03/2022 17:40,Central City Titans,Redwood Devils,"Metropolis Dome (Melbourne CBD, VIC)",Sunny,17.5,0.8,9,6,60,9,5,59,2,1,6.532951884,4.857982516,44.4891766,49.12687557,0,1,NO,TRUE,10.8321363,0.575830127,0.554845961,-15.02493099
2022,2,26/03/2022,Saturday,26/03/2022 19:25,Port Sovereign Pirates,Southern Mariners,"Sovereign Harbour (Port Sovereign, SA)",Drizzle,25.6,3.7,8,10,58,8,3,51,1,5,6.356100168,4.18383297,78.87398656,52.34287167,0,0,F,F,-2.294031193,37.29584068,0.969163417,57.83557098
2022,2,27/03/2022,Sunday,27/03/2022 13:10,Riverland Rams,Highlands Power,"Murray Plains Ground (Riverland, SA)",Sunny,16.8,2,13,6,84,15,10,100,1,2,5.126880599,6.057315615,33.80068427,47.62829077,0,0,NO,NO,6.076277369,0.17438966,1.126045863,-219.9877172
2022,2,27/03/2022,Sunday,27/03/2022 15:20,Desert Plains Dingoes,Mountview Miners,"Red Dust Park (Alice Springs, NT)",Partly cloudy,16.9,2.4,11,4,70,8,9,57,0,2,3.446570548,4.1411822,48.3522015,54.20270064,0,2,FALSE,Y,-13.8303676,0.45562112,0.168532362,99.3657046
2022,2,27/03/2022,Sunday,27/03/2022 17:10,Harbour Saints,Silver Creek Hawks,"Cathedral Park (Harbour City, NSW)",Overcast,12.4,3.7,19,7,121,8,10,58,4,1,5.948076872,4.482128892,19.43724774,64.87542569,0,1,FALSE,Yes,5.189873196,0.711747086,0.636652283,572.5109419
2022,2,27/03/2022,Sunday,27/03/2022 19:00,Ironclad Bulldogs,Sunvale Scorchers,Foundry Oval,Windy,11,2.8,8,5,53,9,7,61,4,0,3.073576002,8.98494963,39.15947647,24.67784764,0,1,No,YES,4.209182142,0.217281043,0.164341374,-133.9411864
2022,3,1/04/2022,Friday,1/04/2022 19:20,Coastal Bay Sharks,Eastern Falcons,"Oceanview Oval (Coastal Bay, VIC)",Windy,27.9,2.8,6,4,40,12,9,81,3,1,8.684643989,3.957691067,42.65953319,65.77441468,2,0,YES,FALSE,-11.72329631,0.316877715,0.886185563,-518.1468082
2022,3,2/04/2022,Saturday,2/04/2022 13:45,Northern Range Roos,Western Thunderhawks,Summit Park,Windy,20.5,3.4,10,6,66,17,8,110,2,2,6.162473551,5.549694316,65.2570944,43.87577224,2,0,T,NO,4.856547673,0.048963171,0.199972219,-587.0350705
2022,3,2/04/2022,Saturday,2/04/2022 15:20,Central City Titans,Outback Eagles,"Metropolis Dome (Melbourne CBD, VIC)",Overcast,14.5,3.3,7,4,46,5,5,35,0,0,3.760694798,5.352349311,77.65107757,33.73757962,0,0,N,NO,-2.759872674,0.400241224,0.407300809,134.4304547
2022,3,2/04/2022,Saturday,2/04/2022 17:40,Capital Comets,Southern Mariners,"Galaxy Oval (Capital City, ACT)",Drizzle,13.7,1.7,10,6,66,7,3,45,1,0,5.897021367,2.443788541,75.63088393,72.46081456,0,1,No,T,7.274611272,0.113181239,0.722632829,199.6120804
2022,3,2/04/2022,Saturday,2/04/2022 19:25,Riverland Rams,Redwood Devils,"Murray Plains Ground (Riverland, SA)",Light showers,14.1,1.6,15,7,97,12,8,80,1,0,3.67192957,5.409807031,48.61710258,34.73445295,1,0,YES,No,-27.49979121,0.303142012,0.806699055,108.9887444
